run,subrun,filename,strict_status,channel,is_target_channel,nPulses_mean,nPulses_std,nPulses_median,occupancy,frac_dead,reference_nPulses_median_mean,reference_nPulses_median_raw_std,reference_nPulses_median_std_used,z_nPulses_median,abs_z_over_8,abs_z_over_15
2088,396,Digitizer_run2088_subrun396.csv,ALERT,75,False,1.3770491803278688,0.7109602526684011,1.0,0.06124497991967871,0.0,1.0047730944338322,0.06757759575640168,0.06757759575640168,-0.07063131471912519,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,76,False,2.0,1.4385284709903072,1.0,0.1746987951807229,0.0,1.0059480099867821,0.07569049219572911,0.07569049219572911,-0.07858331759028715,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,77,False,1.5121951219512195,0.9518915699677194,1.0,0.04116465863453815,0.0,1.0454612220916588,0.19958084446821958,0.19958084446821958,-0.22778349401611972,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,78,False,2.2635658914728682,1.656046590551582,1.0,0.12951807228915663,0.0,1.0788662064914092,0.26458036202813257,0.26458036202813257,-0.2980803483934436,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,79,False,1.3333333333333333,0.47946330148538413,1.0,0.030120481927710843,0.0,1.0090321633132648,0.09044083705674406,0.09044083705674406,-0.09986819679253868,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,80,False,2.4497354497354498,1.8461755851876642,2.0,0.1897590361445783,0.0,1.2117050961962126,0.40585686872347315,0.40585686872347315,1.9422978013977752,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,81,False,1.329268292682927,0.8173259326711726,1.0,0.0823293172690763,0.0,1.000293772032902,0.01484057689813756,0.01484057689813756,-0.01979518956158613,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,82,False,3.187878787878788,2.229480631819227,2.0,0.16566265060240964,0.0,1.7891026582464404,0.4138431824383967,0.4138431824383967,0.509606901123599,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,83,False,1.5,1.224744871391589,1.0,0.05421686746987952,0.0,1.0013952122191219,0.03582062630520029,0.03582062630520029,-0.038949967184669664,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,84,False,1.575,0.7807787039970959,1.0,0.040160642570281124,0.0,1.0773975620502307,0.2572809586283391,0.2572809586283391,-0.3008289554845646,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,85,False,1.5151515151515151,0.7953463129830662,1.0,0.03313253012048193,0.0,1.0563959465413444,0.22208902716235054,0.22208902716235054,-0.25393396180765865,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,86,False,1.425,0.6751068291531577,1.0,0.040160642570281124,0.0,1.022620446533494,0.14315381850007344,0.14315381850007344,-0.15801497138186668,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,87,False,1.46875,0.7120003121097942,1.0,0.0642570281124498,0.0,1.002423619271448,0.045686450989950694,0.045686450989950694,-0.05304897226490778,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,88,False,1.375,0.6724043869387439,1.0,0.04819277108433735,0.0,1.0245263621677179,0.14862373355242145,0.14862373355242145,-0.16502318695329443,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,89,False,1.3333333333333333,0.5773502691896258,1.0,0.0572289156626506,0.0,1.001909237773529,0.04193719280711395,0.04193719280711395,-0.045526122416213705,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,90,False,1.5925925925925926,1.3106028933643628,1.0,0.05421686746987952,0.0,1.0047730944338344,0.06811874683429432,0.06811874683429432,-0.0700702032209353,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,91,False,1.4814814814814814,0.7948119687626313,1.0,0.05421686746987952,0.0,1.008958731091199,0.09024494450022093,0.09024494450022093,-0.09927127930337419,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,92,False,2.4047619047619047,1.7977164069944545,2.0,0.08433734939759036,0.0,1.3614333969745962,0.4700631646599074,0.4700631646599074,1.3584697781784483,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,93,False,2.9838709677419355,1.8530249370335152,2.0,0.37349397590361444,0.0,1.6060361286532518,0.7828986057734849,0.7828986057734849,0.5032118698915313,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,94,False,1.6428571428571428,0.9323829573164005,1.0,0.04216867469879518,0.0,1.0101336466441453,0.09488363789933676,0.09488363789933676,-0.1068007811304221,False,False
2088,396,Digitizer_run2088_subrun396.csv,ALERT,95,False,1.5714285714285714,0.8006965608633506,1.0,0.04216867469879518,0.0,1.0217359377294788,0.13990906201221617,0.13990906201221617,-0.15535761170052673,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,0,False,1.3235294117647058,0.7675458030077391,1.0,0.034170854271356785,0.0,1.0006609870740304,0.021839016680118065,0.021839016680118065,-0.030266338622844134,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,1,False,1.4814814814814814,0.8489980687832691,1.0,0.027135678391959798,0.0,1.0176263219741484,0.12588397270224438,0.12588397270224438,-0.14002038222800792,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,2,False,1.5483870967741935,0.7676244601548059,1.0,0.031155778894472363,0.0,1.0102070788662025,0.09698086562649692,0.09698086562649692,-0.10524837863907224,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,3,False,2.490566037735849,2.0250606971856233,2.0,0.053266331658291456,0.0,1.0831252753708318,0.27069941832777283,0.27069941832777283,3.3870583479384595,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,4,False,1.0930232558139534,0.293902598732179,1.0,0.04321608040201005,0.0,1.0,0.0,1e-06,0.0,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,5,False,1.236842105263158,0.48957844670341566,1.0,0.03819095477386935,0.0,1.0013219741480621,0.034254058386733184,0.034254058386733184,-0.03859321231770104,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,6,False,1.6756756756756757,1.0815126766107135,1.0,0.0371859296482412,0.0,1.0257747099427235,0.15340007006459264,0.15340007006459264,-0.16802280423907515,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,7,False,1.5192307692307692,1.1460141431455342,1.0,0.05226130653266332,0.0,1.0005140255544118,0.021841364909573904,0.021841364909573904,-0.023534497799929447,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,8,False,1.5510204081632653,0.9367769320431429,1.0,0.04924623115577889,0.0,1.166201527614567,0.3627185858866455,0.3627185858866455,-0.4582106737329065,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,9,False,1.435897435897436,0.8520832611550475,1.0,0.03919597989949749,0.0,1.0126321974148078,0.10594382409297862,0.10594382409297862,-0.1192348635982926,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,10,False,1.3823529411764706,0.7790711595597375,1.0,0.034170854271356785,0.0,1.003525264394829,0.05926919018998115,0.05926919018998115,-0.059478868928849134,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,11,False,1.425,0.6751068291531577,1.0,0.04020100502512563,0.0,1.010355464159813,0.0973502795860281,0.0973502795860281,-0.10637323491877426,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,12,False,1.225,0.5304811555656397,1.0,0.04020100502512563,0.0,1.0019092377735357,0.04280374239012398,0.04280374239012398,-0.04460445902450349,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,13,False,1.2391304347826086,0.48003623051671385,1.0,0.04623115577889447,0.0,1.0022032902467664,0.04529403649936461,0.04529403649936461,-0.048644157532686715,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,14,False,1.2222222222222223,0.48468611999997985,1.0,0.036180904522613064,0.0,1.0033049353701542,0.05577100726890122,0.05577100726890122,-0.05925902242036567,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,15,False,1.3478260869565217,0.6043321862224019,1.0,0.04623115577889447,0.0,1.0027908343125727,0.05062328053115834,0.05062328053115834,-0.055129463821589196,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,16,False,1.6388888888888888,0.8992942559196955,1.0,0.036180904522613064,0.0,1.1844888366627526,0.3772274272856251,0.3772274272856251,-0.48906527818048423,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,17,False,1.5833333333333333,0.806225774829855,1.0,0.036180904522613064,0.0,1.1612808460634536,0.35653493635752975,0.35653493635752975,-0.45235636011199404,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,18,False,1.608695652173913,0.8913284485317718,1.0,0.023115577889447236,0.0,1.0098428088732194,0.09376048537847204,0.09376048537847204,-0.1049782201264008,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,19,False,1.1851851851851851,0.4833407013879895,1.0,0.027135678391959798,0.0,1.0393712354928786,0.18755480424780255,0.18755480424780255,-0.20991856567353093,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,20,False,1.5454545454545454,0.9264723154925933,1.0,0.044221105527638194,0.0,1.0087397179788484,0.08842364341002924,0.08842364341002924,-0.09883915253662964,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,21,False,1.5333333333333334,0.7760791522613609,1.0,0.03015075376884422,0.0,1.0082990599294928,0.0859394608965333,0.0859394608965333,-0.09656867570398656,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,22,False,1.4411764705882353,0.7045813917578353,1.0,0.034170854271356785,0.0,1.0004405933323521,0.020985690597874602,0.020985690597874602,-0.020994940828716762,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,23,True,1.6923076923076923,0.7883771061734742,2.0,0.02613065326633166,0.0,1.0,0.0,1e-06,1000000.0,True,True
2089,270,Digitizer_run2089_subrun270.csv,ALERT,24,False,1.9276018099547512,1.1136378327545104,2.0,0.2221105527638191,0.0,1.1186104582843688,0.31649985541942677,0.31649985541942677,2.7848023517976355,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,25,False,1.3928571428571428,0.6788193566325591,1.0,0.30954773869346736,0.0,1.0,0.0,1e-06,0.0,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,26,False,1.5692307692307692,0.8472239736565895,1.0,0.06532663316582915,0.0,1.0040387722132456,0.06195869573440901,0.06195869573440901,-0.065184913358378,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,27,False,1.3709677419354838,0.6831429528468589,1.0,0.062311557788944726,0.0,1.0003671611102933,0.018174437872593627,0.018174437872593627,-0.02020206142644995,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,28,False,1.5813953488372092,0.9388994343074332,1.0,0.0864321608040201,0.0,1.0350271699221638,0.17765298904495008,0.17765298904495008,-0.19716622900896522,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,29,False,1.5,0.7939992333804207,1.0,0.07035175879396985,0.0,1.0015420766632432,0.03876831891860933,0.03876831891860933,-0.039776722495517426,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,30,False,1.6444444444444444,1.0738056978123103,1.0,0.09045226130653267,0.0,1.0055808488764861,0.07400182957363814,0.07400182957363814,-0.07541501215091867,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,31,False,1.3783783783783783,0.73471087786057,1.0,0.0743718592964824,0.0,1.0002937288882345,0.01713600337232615,0.01713600337232615,-0.017141038190322318,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,32,False,1.5666666666666667,0.8510545137126847,1.0,0.06030150753768844,0.0,1.0061692126909563,0.07543537271315039,0.07543537271315039,-0.08178143050230882,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,33,False,1.8620689655172413,1.0670220218722362,1.5,0.05829145728643216,0.0,1.0188014101057628,0.13226170260835177,0.13226170260835177,3.6382307229111053,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,34,False,1.6603773584905661,1.2851727843489957,1.0,0.053266331658291456,0.0,1.0013219741480586,0.034254058386733205,0.034254058386733205,-0.0385932123175973,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,35,False,1.4153846153846155,0.7265566842198999,1.0,0.06532663316582915,0.0,1.0000734430082254,0.0060593820012730054,0.0060593820012730054,-0.012120544340990086,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,36,False,1.554054054054054,0.878072170589731,1.0,0.0743718592964824,0.0,1.0050668233220736,0.06916746233808184,0.06916746233808184,-0.07325443424984496,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,37,False,1.3559322033898304,0.5923360060660527,1.0,0.1185929648241206,0.0,1.0000734322220561,0.006058937096412474,0.006058937096412474,-0.012119654138613722,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,38,False,1.355263157894737,0.6674118642122179,1.0,0.0763819095477387,0.0,1.0002937720329026,0.014840576898137581,0.014840576898137581,-0.019795189561630986,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,39,False,1.375,0.6152407063585467,1.0,0.07236180904522613,0.0,1.0003672150411222,0.024982608411279122,0.024982608411279122,-0.014698827083102287,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,40,False,1.6444444444444444,0.8021435927777166,1.0,0.04522613065326633,0.0,1.006022326674499,0.07297308532531452,0.07297308532531452,-0.08252805329048929,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,41,False,1.3225806451612903,0.6959883536897066,1.0,0.062311557788944726,0.0,1.0002937720329006,0.02423752800509203,0.02423752800509203,-0.012120544340944277,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,42,False,1.382716049382716,0.8301792161119173,1.0,0.0814070351758794,0.0,1.0,0.0,1e-06,0.0,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,43,False,1.5813953488372092,0.7938021265833995,1.0,0.04321608040201005,0.0,1.0022036139268429,0.04364565066826379,0.04364565066826379,-0.05048874041520922,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,44,False,1.746031746031746,1.062077300635091,1.0,0.06331658291457286,0.0,1.0539726832133942,0.2197860877146835,0.2197860877146835,-0.24556915214514916,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,45,False,1.4385964912280702,0.7563432672038612,1.0,0.05728643216080402,0.0,1.0055074166544273,0.07122645431928899,0.07122645431928899,-0.07732262832765856,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,46,False,1.40625,0.659936264358819,1.0,0.06432160804020101,0.0,1.0010282021151597,0.035319597113300544,0.035319597113300544,-0.02911137722951408,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,47,False,1.435483870967742,0.6923698372538107,1.0,0.062311557788944726,0.0,1.0,0.0,1e-06,0.0,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,48,False,1.6289752650176679,0.9110091100953882,1.0,0.28442211055276384,0.0,1.0023498311058938,0.04917053611383658,0.04917053611383658,-0.0477894139785996,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,49,False,1.4861538461538462,0.7919106686505158,1.0,0.32663316582914576,0.0,1.0006608899985303,0.04884782944337074,0.04884782944337074,-0.013529567353580803,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,50,False,1.2839506172839505,0.8098544298396251,1.0,0.0814070351758794,0.0,1.0,0.0,1e-06,0.0,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,51,False,1.2702702702702702,0.5804414309131231,1.0,0.0743718592964824,0.0,1.0,0.0,1e-06,0.0,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,52,False,1.2666666666666666,0.6932510475472599,1.0,0.135678391959799,0.0,1.0001468644441178,0.012117874192824951,0.012117874192824951,-0.012119654139071812,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,53,False,1.2155172413793103,0.5074408851029477,1.0,0.11658291457286432,0.0,1.0000734322220561,0.006058937096412474,0.006058937096412474,-0.012119654138613722,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,54,False,1.2785714285714285,0.6897800415006372,1.0,0.1407035175879397,0.0,1.0001468644441185,0.012117874192824955,0.012117874192824955,-0.012119654139126778,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,55,False,2.1032258064516127,1.7550453930873797,1.0,0.15577889447236182,0.0,1.000440593332354,0.020985690597874588,0.020985690597874588,-0.02099494082880142,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,56,False,2.6927374301675977,2.2261224395937935,2.0,0.1798994974874372,0.0,1.261345278308119,0.43529583164131974,0.43529583164131974,1.696902814131532,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,57,False,1.2181818181818183,0.49551785869960513,1.0,0.11055276381909548,0.0,1.0,0.0,1e-06,0.0,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,58,False,1.25,0.5174133119983201,1.0,0.12864321608040202,0.0,1.0,0.0,1e-06,0.0,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,59,False,1.1984126984126984,0.4564180762387269,1.0,0.12663316582914572,0.0,1.000146886016451,0.012118764002546011,0.012118764002546011,-0.012120544341008408,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,60,False,1.4090909090909092,1.2288239663530205,1.0,0.11055276381909548,0.0,1.0001468644441178,0.012117874192824951,0.012117874192824951,-0.012119654139071812,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,61,False,1.3445378151260505,0.6942496838730988,1.0,0.11959798994974874,0.0,1.0001468644441178,0.012117874192824951,0.012117874192824951,-0.012119654139071812,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,62,False,1.2265625,0.5642198118313395,1.0,0.12864321608040202,0.0,1.0,0.0,1e-06,0.0,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,63,False,1.4299065420560748,0.9527730087893719,1.0,0.10753768844221105,0.0,1.0001468644441178,0.012117874192824951,0.012117874192824951,-0.012119654139071812,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,64,False,1.5535714285714286,0.8721893634494093,1.0,0.05628140703517588,0.0,1.0013219741480597,0.0342540583867332,0.0342540583867332,-0.038593212317629716,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,65,False,1.6842105263157894,0.9848476085314292,1.0,0.05728643216080402,0.0,1.006462984723852,0.0758961624740207,0.0758961624740207,-0.08515561937751816,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,66,False,1.8478260869565217,1.3327897442640602,1.0,0.04623115577889447,0.0,1.0025705052878953,0.04725890660442968,0.04725890660442968,-0.054391975451550646,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,67,False,1.2291666666666667,0.472187455263057,1.0,0.04824120603015075,0.0,1.000146886016451,0.012118764002546011,0.012118764002546011,-0.012120544341008408,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,68,False,1.6545454545454545,1.0402667360609403,1.0,0.05527638190954774,0.0,1.285472972972969,0.4413174108763788,0.4413174108763788,-0.6468654214345858,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,69,False,1.6923076923076923,1.475797711023173,1.0,0.05226130653266332,0.0,1.0,0.0,1e-06,0.0,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,70,False,1.3953488372093024,0.8205554124732175,1.0,0.04321608040201005,0.0,1.0075635188720775,0.08383914724619386,0.08383914724619386,-0.09021464459636286,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,71,False,2.1838565022421523,1.529679180001497,2.0,0.2241206030150754,0.0,1.0735790865031518,0.25854095330422205,0.25854095330422205,3.5832656360895356,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,72,False,3.868888888888889,2.1756213788394687,4.0,0.45226130653266333,0.0,2.6573652518725215,0.5491863877086711,0.5491863877086711,2.4447706246494056,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,73,False,1.4054054054054055,0.7183108769679853,1.0,0.11155778894472362,0.0,1.0005140255544125,0.02184136490957389,0.02184136490957389,-0.02353449779995996,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,74,False,1.7450980392156863,1.0553319336569318,1.0,0.05125628140703518,0.0,1.0270230577177217,0.1556814370811686,0.1556814370811686,-0.1735791898145991,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,75,False,1.4375,0.711792762094567,1.0,0.04824120603015075,0.0,1.0047730944338322,0.06757759575640168,0.06757759575640168,-0.07063131471912519,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,76,False,1.9011627906976745,1.562199243460382,1.0,0.1728643216080402,0.0,1.0059480099867821,0.07569049219572911,0.07569049219572911,-0.07858331759028715,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,77,False,1.434782608695652,0.654969852166019,1.0,0.04623115577889447,0.0,1.0454612220916588,0.19958084446821958,0.19958084446821958,-0.22778349401611972,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,78,False,2.210191082802548,1.7615255885597414,1.0,0.1577889447236181,0.0,1.0788662064914092,0.26458036202813257,0.26458036202813257,-0.2980803483934436,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,79,False,1.5348837209302326,0.7972822052000672,1.0,0.04321608040201005,0.0,1.0090321633132648,0.09044083705674406,0.09044083705674406,-0.09986819679253868,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,80,False,2.116751269035533,1.8018056714344024,1.0,0.19798994974874373,0.0,1.2117050961962126,0.40585686872347315,0.40585686872347315,-0.5216250173665433,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,81,False,1.3294117647058823,0.7301049385454912,1.0,0.08542713567839195,0.0,1.000293772032902,0.01484057689813756,0.01484057689813756,-0.01979518956158613,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,82,False,2.934131736526946,2.1287977390692245,2.0,0.1678391959798995,0.0,1.7891026582464404,0.4138431824383967,0.4138431824383967,0.509606901123599,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,83,False,1.5476190476190477,0.8025076841021358,1.0,0.04221105527638191,0.0,1.0013952122191219,0.03582062630520029,0.03582062630520029,-0.038949967184669664,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,84,False,1.625,0.8647122485123434,1.0,0.05628140703517588,0.0,1.0773975620502307,0.2572809586283391,0.2572809586283391,-0.3008289554845646,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,85,False,1.5925925925925926,0.942067547923054,1.0,0.054271356783919596,0.0,1.0563959465413444,0.22208902716235054,0.22208902716235054,-0.25393396180765865,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,86,False,1.7428571428571429,1.0387452029437516,1.0,0.035175879396984924,0.0,1.022620446533494,0.14315381850007344,0.14315381850007344,-0.15801497138186668,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,87,False,1.3880597014925373,0.6018965953826644,1.0,0.06733668341708543,0.0,1.002423619271448,0.045686450989950694,0.045686450989950694,-0.05304897226490778,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,88,False,1.4464285714285714,0.7608522221141921,1.0,0.05628140703517588,0.0,1.0245263621677179,0.14862373355242145,0.14862373355242145,-0.16502318695329443,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,89,False,1.368421052631579,0.7471751312053483,1.0,0.05728643216080402,0.0,1.001909237773529,0.04193719280711395,0.04193719280711395,-0.045526122416213705,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,90,False,1.446808510638298,0.6855182310802432,1.0,0.04723618090452261,0.0,1.0047730944338344,0.06811874683429432,0.06811874683429432,-0.0700702032209353,False,False
2089,270,Digitizer_run2089_subrun270.csv,ALERT,91,False,1.6470588235294117,0.9554795531410332,1.0,0.05125628140703518,0.0,1.008958731091199,0.09024494450022093,0.09024494450022093,-0.09927127930337419,False,False
